=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.04 14:19:00 =~=~=~=~=~=~=~=~=~=~=~=
Millis: 378867, Voltage 1: 2.33V, Voltage 2: 0.96V
Millis: 378943, Voltage 1: 2.41V, Voltage 2: 0.95V
Millis: 379019, Voltage 1: 2.32V, Voltage 2: 0.96V
Millis: 379088, Voltage 1: 2.53V, Voltage 2: 0.94V
Millis: 379161, Voltage 1: 2.45V, Voltage 2: 0.95V
Millis: 379226, Voltage 1: 2.21V, Voltage 2: 0.94V
Millis: 379288, Voltage 1: 2.46V, Voltage 2: 0.94V
Millis: 379354, Voltage 1: 2.48V, Voltage 2: 0.94V
Millis: 379430, Voltage 1: 2.37V, Voltage 2: 0.95V
Millis: 379521, Voltage 1: 2.17V, Voltage 2: 0.94V
Millis: 379602, Voltage 1: 2.29V, Voltage 2: 0.94V
Millis: 379674, Voltage 1: 2.32V, Voltage 2: 0.94V
Millis: 379729, Voltage 1: 2.14V, Voltage 2: 0.94V
Millis: 379793, Voltage 1: 2.30V, Voltage 2: 0.94V
Millis: 379880, Voltage 1: 1.80V, Voltage 2: 0.94V
Millis: 379961, Voltage 1: 2.41V, Voltage 2: 0.95V
Millis: 380033, Voltage 1: 2.62V, Voltage 2: 0.96V
Millis: 380102, Voltage 1: 2.23V, Voltage 2: 0.95V
Millis: 380181, Voltage 1: 2.22V, Voltage 2: 0.96V
Millis: 380267, Voltage 1: 2.39V, Voltage 2: 0.94V
Millis: 380326, Voltage 1: 2.46V, Voltage 2: 0.93V
Millis: 380398, Voltage 1: 2.37V, Voltage 2: 0.93V
Millis: 380459, Voltage 1: 2.42V, Voltage 2: 1.04V
Millis: 380538, Voltage 1: 2.26V, Voltage 2: 0.95V
Millis: 380610, Voltage 1: 2.48V, Voltage 2: 0.96V
Millis: 380690, Voltage 1: 2.58V, Voltage 2: 0.95V
Millis: 380768, Voltage 1: 2.29V, Voltage 2: 0.94V
Millis: 380844, Voltage 1: 2.36V, Voltage 2: 0.95V
Millis: 380925, Voltage 1: 2.40V, Voltage 2: 0.94V
Millis: 381000, Voltage 1: 2.67V, Voltage 2: 0.96V
Millis: 381072, Voltage 1: 2.55V, Voltage 2: 0.95V
Millis: 381152, Voltage 1: 2.50V, Voltage 2: 0.96V
Millis: 381213, Voltage 1: 2.54V, Voltage 2: 0.95V
Millis: 381287, Voltage 1: 2.74V, Voltage 2: 0.96V
Millis: 381370, Voltage 1: 2.54V, Voltage 2: 0.94V
Millis: 381453, Voltage 1: 2.28V, Voltage 2: 0.95V
Millis: 381527, Voltage 1: 2.25V, Voltage 2: 0.93V
Millis: 381581, Voltage 1: 2.39V, Voltage 2: 1.00V
Millis: 381672, Voltage 1: 2.15V, Voltage 2: 0.93V
Millis: 381762, Voltage 1: 3.46V, Voltage 2: 0.94V
Millis: 381841, Voltage 1: 2.36V, Voltage 2: 0.94V
Millis: 381917, Voltage 1: 2.54V, Voltage 2: 0.96V
Millis: 381967, Voltage 1: 2.36V, Voltage 2: 0.93V
Millis: 382027, Voltage 1: 2.29V, Voltage 2: 0.94V
Millis: 382113, Voltage 1: 2.39V, Voltage 2: 0.95V
Millis: 382192, Voltage 1: 2.43V, Voltage 2: 0.97V
Millis: 382257, Voltage 1: 2.36V, Voltage 2: 0.93V
Millis: 382330, Voltage 1: 2.31V, Voltage 2: 0.95V
Millis: 382428, Voltage 1: 1.99V, Voltage 2: 0.94V
Millis: 382497, Voltage 1: 2.18V, Voltage 2: 0.95V
Millis: 382580, Voltage 1: 2.49V, Voltage 2: 0.96V
Millis: 382659, Voltage 1: 2.76V, Voltage 2: 0.99V
Millis: 382730, Voltage 1: 3.17V, Voltage 2: 1.07V
Millis: 382787, Voltage 1: 3.25V, Voltage 2: 1.01V
Millis: 382862, Voltage 1: 3.12V, Voltage 2: 0.96V
Millis: 382940, Voltage 1: 2.28V, Voltage 2: 0.93V
Millis: 383001, Voltage 1: 3.70V, Voltage 2: 0.93V
Millis: 383078, Voltage 1: 2.08V, Voltage 2: 0.94V
Millis: 383148, Voltage 1: 2.18V, Voltage 2: 0.94V
Millis: 383212, Voltage 1: 2.42V, Voltage 2: 0.93V
Millis: 383291, Voltage 1: 2.01V, Voltage 2: 0.94V
Millis: 383347, Voltage 1: 2.13V, Voltage 2: 0.94V
Millis: 383420, Voltage 1: 2.28V, Voltage 2: 0.95V
Millis: 383501, Voltage 1: 2.60V, Voltage 2: 0.96V
Millis: 383588, Voltage 1: 2.53V, Voltage 2: 0.94V
Millis: 383654, Voltage 1: 2.43V, Voltage 2: 0.96V
Millis: 383732, Voltage 1: 2.48V, Voltage 2: 0.97V
Millis: 383787, Voltage 1: 2.76V, Voltage 2: 0.99V
Millis: 383846, Voltage 1: 2.85V, Voltage 2: 0.96V
Millis: 383921, Voltage 1: 2.55V, Voltage 2: 0.95V
Millis: 383983, Voltage 1: 2.42V, Voltage 2: 0.95V
Millis: 384047, Voltage 1: 2.41V, Voltage 2: 0.94V
Millis: 384113, Voltage 1: 2.42V, Voltage 2: 0.94V
Millis: 384174, Voltage 1: 2.20V, Voltage 2: 0.93V
Millis: 384251, Voltage 1: 2.16V, Voltage 2: 1.04V
Millis: 384331, Voltage 1: 2.30V, Voltage 2: 0.94V
Millis: 384410, Voltage 1: 2.37V, Voltage 2: 0.96V
Millis: 384482, Voltage 1: 2.52V, Voltage 2: 0.94V
Millis: 384547, Voltage 1: 1.99V, Voltage 2: 0.92V
Millis: 384624, Voltage 1: 2.08V, Voltage 2: 0.93V
Millis: 384710, Voltage 1: 2.16V, Voltage 2: 0.95V
Millis: 384799, Voltage 1: 2.22V, Voltage 2: 0.93V
Millis: 384867, Voltage 1: 2.16V, Voltage 2: 0.95V
Millis: 384936, Voltage 1: 3.26V, Voltage 2: 0.96V
Millis: 385009, Voltage 1: 2.38V, Voltage 2: 0.95V
Millis: 385071, Voltage 1: 2.61V, Voltage 2: 0.98V
Millis: 385153, Voltage 1: 2.72V, Voltage 2: 0.95V
Millis: 385232, Voltage 1: 2.56V, Voltage 2: 0.95V
Millis: 385310, Voltage 1: 2.46V, Voltage 2: 0.96V
Millis: 385387, Voltage 1: 2.48V, Voltage 2: 0.97V
Millis: 385440, Voltage 1: 2.68V, Voltage 2: 0.96V
Millis: 385526, Voltage 1: 2.46V, Voltage 2: 0.95V
Millis: 385600, Voltage 1: 2.10V, Voltage 2: 0.96V
Millis: 385678, Voltage 1: 2.76V, Voltage 2: 0.97V
Millis: 385757, Voltage 1: 2.81V, Voltage 2: 0.97V
Millis: 385821, Voltage 1: 2.31V, Voltage 2: 0.94V
Millis: 385892, Voltage 1: 2.41V, Voltage 2: 0.96V
Millis: 385972, Voltage 1: 2.44V, Voltage 2: 0.95V
Millis: 386051, Voltage 1: 2.40V, Voltage 2: 0.97V
Millis: 386112, Voltage 1: 2.43V, Voltage 2: 0.95V
Millis: 386184, Voltage 1: 2.39V, Voltage 2: 1.05V
Millis: 386264, Voltage 1: 2.55V, Voltage 2: 1.00V
Millis: 386338, Voltage 1: 2.53V, Voltage 2: 0.94V
Millis: 386403, Voltage 1: 2.22V, Voltage 2: 0.94V
Millis: 386483, Voltage 1: 2.03V, Voltage 2: 0.94V
Millis: 386560, Voltage 1: 2.27V, Voltage 2: 0.93V
Millis: 386631, Voltage 1: 2.07V, Voltage 2: 0.93V
Millis: 386693, Voltage 1: 2.26V, Voltage 2: 0.94V
Millis: 386760, Voltage 1: 2.18V, Voltage 2: 0.94V
Millis: 386837, Voltage 1: 3.03V, Voltage 2: 0.92V
Millis: 386902, Voltage 1: 2.32V, Voltage 2: 0.94V
Millis: 386972, Voltage 1: 2.55V, Voltage 2: 0.97V
Millis: 387069, Voltage 1: 2.62V, Voltage 2: 0.98V
Millis: 387145, Voltage 1: 2.54V, Voltage 2: 0.95V
Millis: 387202, Voltage 1: 2.53V, Voltage 2: 0.98V
Millis: 387281, Voltage 1: 2.58V, Voltage 2: 0.95V
Millis: 387349, Voltage 1: 2.70V, Voltage 2: 0.96V
Millis: 387397, Voltage 1: 2.38V, Voltage 2: 0.95V
Millis: 387471, Voltage 1: 2.35V, Voltage 2: 0.94V
Millis: 387554, Voltage 1: 2.36V, Voltage 2: 0.96V
Millis: 387608, Voltage 1: 2.46V, Voltage 2: 0.96V
Millis: 387678, Voltage 1: 2.74V, Voltage 2: 0.96V
Millis: 387743, Voltage 1: 2.25V, Voltage 2: 0.95V
Millis: 387797, Voltage 1: 2.44V, Voltage 2: 0.94V
Millis: 387882, Voltage 1: 2.31V, Voltage 2: 0.97V
Millis: 387963, Voltage 1: 2.56V, Voltage 2: 0.96V
Millis: 388027, Voltage 1: 2.24V, Voltage 2: 0.95V
Millis: 388103, Voltage 1: 3.06V, Voltage 2: 0.90V
Millis: 388184, Voltage 1: 2.15V, Voltage 2: 0.94V
Millis: 388263, Voltage 1: 2.22V, Voltage 2: 0.96V
Millis: 388328, Voltage 1: 2.32V, Voltage 2: 0.93V
Millis: 388400, Voltage 1: 2.29V, Voltage 2: 0.95V
Millis: 388472, Voltage 1: 2.52V, Voltage 2: 0.95V
Millis: 388546, Voltage 1: 2.48V, Voltage 2: 0.98V
Millis: 388622, Voltage 1: 2.88V, Voltage 2: 0.97V
Millis: 388693, Voltage 1: 2.80V, Voltage 2: 0.99V
Millis: 388762, Voltage 1: 2.43V, Voltage 2: 0.96V
Millis: 388838, Voltage 1: 2.75V, Voltage 2: 0.97V
Millis: 388910, Voltage 1: 2.79V, Voltage 2: 0.96V
Millis: 388982, Voltage 1: 2.48V, Voltage 2: 0.95V
Millis: 389060, Voltage 1: 2.43V, Voltage 2: 0.94V
Millis: 389109, Voltage 1: 2.43V, Voltage 2: 0.95V
Millis: 389177, Voltage 1: 2.52V, Voltage 2: 0.95V
Millis: 389229, Voltage 1: 2.39V, Voltage 2: 0.93V
Millis: 389310, Voltage 1: 2.15V, Voltage 2: 0.93V
Millis: 389391, Voltage 1: 2.21V, Voltage 2: 0.94V
Millis: 389472, Voltage 1: 2.22V, Voltage 2: 0.94V
Millis: 389533, Voltage 1: 2.45V, Voltage 2: 0.94V
Millis: 389604, Voltage 1: 2.19V, Voltage 2: 0.93V
Millis: 389677, Voltage 1: 2.34V, Voltage 2: 0.94V
Millis: 389757, Voltage 1: 2.16V, Voltage 2: 0.93V
Millis: 389818, Voltage 1: 2.32V, Voltage 2: 0.95V
Millis: 389882, Voltage 1: 2.28V, Voltage 2: 0.94V
Millis: 389980, Voltage 1: 2.32V, Voltage 2: 0.96V
Millis: 390051, Voltage 1: 2.40V, Voltage 2: 0.96V
Millis: 390106, Voltage 1: 2.87V, Voltage 2: 0.99V
Millis: 390177, Voltage 1: 3.26V, Voltage 2: 0.99V
Millis: 390253, Voltage 1: 2.77V, Voltage 2: 0.97V
Millis: 390329, Voltage 1: 2.35V, Voltage 2: 0.94V
Millis: 390410, Voltage 1: 1.89V, Voltage 2: 0.92V
Millis: 390472, Voltage 1: 2.06V, Voltage 2: 0.95V
Millis: 390536, Voltage 1: 2.28V, Voltage 2: 0.95V
Millis: 390608, Voltage 1: 2.27V, Voltage 2: 1.05V
Millis: 390675, Voltage 1: 2.34V, Voltage 2: 0.96V
Millis: 390742, Voltage 1: 2.67V, Voltage 2: 1.03V
Millis: 390812, Voltage 1: 2.95V, Voltage 2: 1.03V
Millis: 390892, Voltage 1: 2.56V, Voltage 2: 0.97V
Millis: 390957, Voltage 1: 2.57V, Voltage 2: 0.96V
Millis: 391038, Voltage 1: 2.76V, Voltage 2: 0.96V
Millis: 391106, Voltage 1: 2.37V, Voltage 2: 0.96V
Millis: 391178, Voltage 1: 2.61V, Voltage 2: 0.94V
Millis: 391230, Voltage 1: 2.47V, Voltage 2: 0.95V
Millis: 391310, Voltage 1: 2.85V, Voltage 2: 0.96V
Millis: 391369, Voltage 1: 2.39V, Voltage 2: 0.96V
Millis: 391427, Voltage 1: 2.60V, Voltage 2: 0.94V
Millis: 391496, Voltage 1: 2.63V, Voltage 2: 0.96V
Millis: 391573, Voltage 1: 2.17V, Voltage 2: 0.94V
Millis: 391651, Voltage 1: 2.37V, Voltage 2: 0.95V
Millis: 391742, Voltage 1: 2.27V, Voltage 2: 0.95V
Millis: 391818, Voltage 1: 2.51V, Voltage 2: 0.94V
Millis: 391890, Voltage 1: 2.13V, Voltage 2: 0.95V
Millis: 391963, Voltage 1: 3.85V, Voltage 2: 0.95V
Millis: 392018, Voltage 1: 2.61V, Voltage 2: 0.97V
Millis: 392078, Voltage 1: 2.58V, Voltage 2: 0.97V
Millis: 392148, Voltage 1: 2.61V, Voltage 2: 0.97V
Millis: 392218, Voltage 1: 2.38V, Voltage 2: 0.95V
Millis: 392282, Voltage 1: 2.24V, Voltage 2: 0.94V
Millis: 392367, Voltage 1: 2.37V, Voltage 2: 0.96V
Millis: 392427, Voltage 1: 2.32V, Voltage 2: 0.97V
Millis: 392491, Voltage 1: 2.49V, Voltage 2: 0.95V
Millis: 392558, Voltage 1: 2.37V, Voltage 2: 0.96V
Millis: 392628, Voltage 1: 1.96V, Voltage 2: 0.97V
Millis: 392677, Voltage 1: 2.42V, Voltage 2: 0.96V
Millis: 392757, Voltage 1: 2.56V, Voltage 2: 0.98V
Millis: 392817, Voltage 1: 2.50V, Voltage 2: 0.95V
Millis: 392898, Voltage 1: 1.87V, Voltage 2: 0.94V
Millis: 392980, Voltage 1: 2.45V, Voltage 2: 0.95V
Millis: 393041, Voltage 1: 2.43V, Voltage 2: 0.95V
Millis: 393118, Voltage 1: 2.52V, Voltage 2: 0.97V
Millis: 393212, Voltage 1: 2.49V, Voltage 2: 0.95V
Millis: 393277, Voltage 1: 3.14V, Voltage 2: 1.00V
Millis: 393342, Voltage 1: 2.54V, Voltage 2: 0.96V
Millis: 393407, Voltage 1: 2.74V, Voltage 2: 0.98V
Millis: 393464, Voltage 1: 2.74V, Voltage 2: 0.97V
Millis: 393553, Voltage 1: 2.43V, Voltage 2: 0.96V
Millis: 393622, Voltage 1: 2.44V, Voltage 2: 0.93V
Millis: 393677, Voltage 1: 2.33V, Voltage 2: 0.95V
Millis: 393753, Voltage 1: 2.19V, Voltage 2: 0.95V
Millis: 393831, Voltage 1: 2.43V, Voltage 2: 0.95V
Millis: 393888, Voltage 1: 2.38V, Voltage 2: 0.95V
Millis: 393947, Voltage 1: 2.40V, Voltage 2: 0.95V
Millis: 394027, Voltage 1: 2.42V, Voltage 2: 0.96V
Millis: 394098, Voltage 1: 2.75V, Voltage 2: 0.97V
Millis: 394157, Voltage 1: 2.51V, Voltage 2: 0.95V
Millis: 394224, Voltage 1: 2.42V, Voltage 2: 0.96V
Millis: 394300, Voltage 1: 2.55V, Voltage 2: 0.95V
Millis: 394347, Voltage 1: 2.49V, Voltage 2: 0.94V
Millis: 394407, Voltage 1: 2.39V, Voltage 2: 0.96V
Millis: 394481, Voltage 1: 2.37V, Voltage 2: 0.94V
M
